Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,IRVINE  CO  OFC,5171 California Ave,"5171 CALIF 01; Near right side of entrance 
5171 CALIF 02; Front entrance right side
5171 CALIF 03; Right side of front entrance ",Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.640132,-117.855261,6/14/2020,159963,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,LINCOLN PROPERY,21215 Burbank Blvd,"STATION 01
STATION 02; -",Los Angeles,CA,91367,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.173912,-118.59311,6/14/2020,159964,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,FOURTH STREET,1911 4th Street,"STATION 1; -
STATION 2; -
STATION 3; -",Berkeley,CA,94710,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.868356,-122.299916,6/14/2020,159965,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 2 hours, and $1.5 per additional hour",,,,,,,,,
ELEC,CITY OF TURLOCK,129 S Broadway,129 S BROADWAY; -,Turlock,CA,95380,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.492891,-120.846961,6/14/2020,159966,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.1 per hour for the first 2 hours, and $3 per additional hour",,,,,,,,,
ELEC,ESSEX,5600 Wilshire Blvd,"5600 WILSHIRE 1; -
5600 WILSHIRE 2
5600 WILSHIRE 3",Los Angeles,CA,90036,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.061486,-118.351291,6/14/2020,159967,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,BLN,26033 Cape Dr,"STATION 1; -
STATION 2
STATION 3
STATION 4",Laguna Niguel,CA,92677,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.559647,-117.675825,6/14/2020,159968,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 3 hours, and $2 per additional hour",,,,,,,,,
ELEC,ESSEX,7111 California Route 2,"THE DYLAN 4
THE DYLAN 5",West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.090898,-118.344388,6/14/2020,159969,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,THE VERDANT,3943-3965 Zanker Rd,CT4000-740; Tenants Only  Chargepoint station is located in parking garage. ,San Jose,CA,95134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.414038,-121.938468,6/14/2020,159970,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.3 per kWh",,,,,,,,,
ELEC,ESSEX,1234 N La Brea Ave,"THE HUXLEY 01; -
THE HUXLEY 02; -
THE HUXLEY 03; -
THE HUXLEY 04; -
THE HUXLEY 05; -
THE HUXLEY 06",West Hollywood,CA,90038,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.093647,-118.34365,6/14/2020,159971,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,ESSEX,5938 Bixby Village Dr,"PATHWAYS 01; -
PATHWAYS 02",Long Beach,CA,90803,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.772708,-118.116339,6/14/2020,159972,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,PARKING GARAGE,310 E Bidwell St,STATION 1; First floor parking garage behind Chicago Fire,Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6503732,-121.1184322,6/14/2020,159973,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,
ELEC,PARKING GARAGE,310 Via Felice,STATION 3; First level parking garage behind Chicago Fire,Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6502915,-121.1185516,6/14/2020,159974,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,
ELEC,725CAMPUSSQUARE,Campus Square W,"GW STATION 1; Close to elevator
STATION 2
STATION 4
STATION 5
STATION 6",El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,9,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9257519,-118.3865866,6/14/2020,159975,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,725CAMPUSSQUARE,725 Campus Square W,STATION 3; Inside parking structure,El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9260068,-118.3861325,6/14/2020,159976,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,DGS MAIN,300 W 3rd St,"LOT 15 STATION1; In judicial parking - EPLOYEE PARKING ONLY
LOT 15 STATION2; In parking garage at Reagan building
LOT 15 STATION3; In parking garage at Reagan building: Monthly Parker's only
LOT 15 STATION4; In Reagan Building parking garage; For Monthly parker's only
LOT 15 STATION5; Inside Ronald Reagan parking garage: for monthly parker's only
LOT 15 STATION6; MONHTLY PARKERS ONLY",Los Angeles,CA,90013,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.050775,-118.248151,6/14/2020,159977,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
ELEC,DGS MAIN,320 W 4th St,"LOT 52 STATION1; In employee parking garage - Monthly parkers only
LOT 52 STATION2; MONHTLY PARKERS ONLY",Los Angeles,CA,90013,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.04953,-118.24999,6/14/2020,159978,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
ELEC,DGS MAIN,6150 Van Nuys,"LOT 32 STATION1; STATE OF CA FACILITY
LOT 32 STATION2; STATE OF CA FACILITY
LOT 32 STATION3; STATE OF CA FACILITY
LOT 32 STATION4; STATE OF CA FACILITY
LOT 32 STATION5; STATE OF CA FACILITY
LOT 32 STATION6",Los Angeles,CA,91405,,888-758-4389,E,,Public,24 hours daily,,,,,,11,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1818203,-118.4476727,6/14/2020,159979,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
ELEC,BARONA,Barona Rd,"EV1.5; Located on the 1st floor northeast side in parking garage
EV1.6; Located on the 1st floor northeast side in parking garage 
EV2.5; Located on the 2nd floor in the northeast side of parking garage
EV2.6; Located on the 2nd floor in the northeast side of parking garage
EV2.7; Located on the 2nd floor northeast side in parking garage 
EV3.5; Located on the 3rd floor northeast side of the parking garage
EV3.6; Located on the 3rd floor northeast side of parking garage
EV3.7; Located on the 3rd floor northeast side in the parking garage",Lakeside,CA,92040,,888-758-4389,E,,Public,24 hours daily,,,,,,16,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.9397267,-116.8760909,6/14/2020,159980,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,FHC EV,4005 Miranda Ave,"STATION 1; -
STATION 2; -",Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.401119,-122.136711,6/14/2020,159981,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh, maximum payment of $25",,,,,,,,,
ELEC,EAST LOT,3578-3598 Concours St,"HMC ARCHITECTS3; East Border of Main Parking Lot
HMC ARCHITECTS4; East Border of Main Parking Lot
HMC ARCHITECTS5; East Border of Main Parking Lot
HMC ARCHITECTS; East border of main parking lot",Ontario,CA,91764,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0732267,-117.5715803,6/14/2020,159982,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $3 per additional hour",,,,,,,,,
ELEC,EAST LOT,3546 Concours,HMC ARCHITECTS2; East Border of Main Parking Lot,Ontario,CA,91764,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0730661,-117.5716912,6/14/2020,159983,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $3 per additional hour",,,,,,,,,
ELEC,MASP,16999 Airport Blvd,"MASP2; Mojave air and space port 
MASP; Mojave air and space ",Mojave,CA,93501,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,35.056127,-118.157621,6/14/2020,159985,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,
ELEC,IRVINE  CO  OFC,6410 Oak Canyon,"OCBC 6410 01; Stations are in back of the 6410 of building.
OCBC 6410 02; Stations are in back of the 6410 building.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.676461,-117.768284,6/14/2020,159986,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,LANCASTER,44233 15th St W,AV HOSPITAL 6; Chargepoint station is located in parking lot of OutPatientLabService ,Lancaster,CA,93534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.6870567,-118.1582253,6/14/2020,159987,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.5 per kWh, $1 per session",,,,,,,,,
ELEC,BARNARD WAY HOA,10 Ocean Park Blvd,"STATION 1; -
STATION 2; -
STATION 3; -
STATION 6; -
STATION 7; -
STATION 8; -",Santa Monica,CA,90405,,888-758-4389,E,,Public,24 hours daily,,,,,,9,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.000888,-118.484663,6/14/2020,159988,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
ELEC,RAMONA SHOPPING,1308-1312 CA-67,SUNVALLEY #2; Chargepoint station is located in parking of Century 21 Awards,Ramona,CA,92065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.0390076,-116.8736879,6/14/2020,159989,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.35 per hour for the first 2 hours, and $3 per additional hour",,,,,,,,,
ELEC,BARNARD WAY HOA,100 Ocean Park Blvd,"STATION 4; -
STATION 5; -",Santa Monica,CA,90405,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.001291,-118.484891,6/14/2020,159990,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
ELEC,CITY ADMIN,201-291 N Tipton St,"CITY ADMIN 1; Near to imagine u museum
CITY ADMIN 2; NEAR TO IMAGINE U MUSEUM 
CITY ADMIN 3; Near to imagine u museum
CITY ADMIN 4; Next to Visalia Buddhist temple ",Visalia,CA,93292,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.331076,-119.28687,6/14/2020,159991,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 3 hours, and $4 per additional hour",,,,,,,,,
ELEC,LANCASTER,44241 15th St W,AV HOSPITAL 4; Chargepoint station is located in parking lot of OutPatientLabService ,Lancaster,CA,93534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.6870686,-118.1580481,6/14/2020,159992,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.5 per kWh, $1 per session",,,,,,,,,
ELEC,888 DISNEYLAND,888 Disneyland Dr,"888 STATION 1; Near rear entrance to building
888 STATION 2; Near rear entrance of building",Anaheim,CA,92802,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.820733,-117.922228,6/14/2020,159993,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $1",,,,,,,,,
ELEC,NICKELODEON,203 W. Olive Ave.,"STATION 04; RESTRICTED: for Nickelodeon use only.
STATION 05; RESTRICTED: for Nickelodeon use only.
STATION 06; RESTRICTED: For Nickelodeon employee use only.",Burbank,CA,91502,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.175644,-118.315164,6/14/2020,159994,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.65 per hour,,,,,,,,,
ELEC,BRBC RP,5000 Roberts Lake Rd,"LEFT STATION
RIGHT STATION",Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.364723,-122.710177,6/14/2020,159995,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.5 per hour,,,,,,,,,
ELEC,SANTA CLARA,611-695 Moreland Way,"NORTHSIDE LIB 1
NORTHSIDE LIB 2",Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.396169,-121.94559,6/14/2020,159996,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,"ROF IV UTC, LLC",4180 La Jolla Village Dr,"STATION 1
STATION 2",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.8739922,-117.210066,6/14/2020,159997,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3.5 per additional hour, $0.3 per kWh",,,,,,,,,
ELEC,4700 BOHANNON,701 Welch Rd,"LPCH 22
LPCH EV 1 2; Parking first level
LPCH EV 11; Parking first level
LPCH EV 12 13
LPCH EV 14 15
LPCH EV 16
LPCH EV 17 18
LPCH EV 19
LPCH EV 20 21
LPCH EV 3 4; Parking first level
LPCH EV 5; Parking first level
LPCH EV 6 7; Parking first level
LPCH EV 8; Parking first level
LPCH EV 9 10; Parking level 1",Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,22,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.436184,-122.173466,6/14/2020,159998,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,
ELEC,COC EV CHARGING,980 Montecito Dr,"CP00406; -
CP00431; -
CPGATEWAY; -",Corona,CA,92879,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.871524,-117.543597,6/14/2020,159999,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,ADA EV TEST STN,45193 Warm Springs Blvd,"ADA WSPRINGS 21; Daily Parking fees are required ($3.00 per day). Remember your stall number and pay at the Add Fare Machine inside the BART station. Pay for electricity fees using the EV station.
ADA WSPRINGS 22; Daily Parking fees are required ($3.00 per day). Remember your stall number and pay at the Add Fare Machine inside the BART station. Pay for electricity fees using the EV station.
WARM SPRINGS 10; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 11; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 12; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 13; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 14; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 15; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 16; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 17; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 18; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 19; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 1; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 20; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 2; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 3; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 4; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 5; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 6; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 7; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 8; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.
WARM SPRINGS 9; Use of electricity to charge your vehicle is $0.13 per kWh. See sign insert in front of charging station for daily EV Charging permit details.",Fremont,CA,94539,,888-758-4389,E,,Public,24 hours daily,,,,,,42,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.501206,-121.936133,6/14/2020,160000,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.13 per kWh,,,,,,,,,
ELEC,COC EV CHARGING,2750 Cabot Drive,"DL00383; -
DL00410; -
DLGATEWAY; -",Corona,CA,92883,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.812092,-117.506868,6/14/2020,160001,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,SCCOA,2900 Tannery Way,"1SEV-1; Level 1 - P1 South
1SEV-2; Level 1 - P1 South
1SEV-3; Level 1 - P1 South
EVS1-12;  LEVEL 5 - P1 SOUTH
EVS1-13;  LEVEL 5 - P1 SOUTH
EVS1-14;  LEVEL 5 - P1 SOUTH
EVS1-15;  LEVEL 5 - P1 SOUTH
EVS1-1;  LEVEL 5 - P1 SOUTH
EVS1-2; -
EVS1-3; LEVEL 5 - P1 SOUTH
EVS1-4; LEVEL 5 - P1 SOUTH
EVS1-5 GW; LEVEL 5 - P1 SOUTH
EVS1-6; LEVEL 5 - P1 SOUTH
EVS1-7; LEVEL 5 - P1 SOUTH
EVS1-8; Garage roof
EVS1-9;  LEVEL 5 - P1 SOUTH",Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,32,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3825641,-121.9811414,6/14/2020,160002,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,
ELEC,EQOFFICE OC,3150 Bristol St,"3150 BRISTOL 01; Parking garage 
3150 BRISTOL 02; Parking garage ",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.685982,-117.885293,6/14/2020,160003,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 3 hours, and $4 per additional hour",,,,,,,,,
ELEC,SRH,20340 Hawthorne Blvd,"4K 1; Front of service parking 
4K 2; Front of service center ",Torrance,CA,90503,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.847951,-118.352864,6/14/2020,160004,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,450 B STREET IN,450 B St,"450 B TOWER 1; Enter parking garage from 4th Ave or 5th Ave. Follow directional signs to stations located on Level A. Parking rates apply for non-tenant parkers. Mon-Fri 7am-7am Sat-Sun Closed
450 B TOWER 2; Enter parking garage from 4th Ave or 5th Ave. Follow directional signs to stations located on Level A. Parking rates apply for non-tenant parkers. Mon-Fri 7am-7am Sat-Sun Closed
450 B TOWER 3; Enter parking garage from 4th Ave or 5th Ave. Follow directional signs to stations located on Level A. Parking rates apply for non-tenant parkers. Mon-Fri 7am-7am Sat-Sun Closed",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.718379,-117.160661,6/14/2020,160005,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,
ELEC,WGC EVCS,978-992 Wilshire Blvd,"STATION 01
STATION 02",Los Angeles,CA,90017,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.050673,-118.260494,6/14/2020,160006,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.3 per kWh, minimum payment of $1",,,,,,,,,
ELEC,IRONWORKS,465 E Evelyn Ave,IRONWORKS 2; Parking garage ,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3764722,-122.0254867,6/14/2020,160007,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $4 per additional hour, $0.254 per kWh, minimum payment of $0.5, maximum payment of $70",,,,,,,,,
ELEC,HUDSON 1740 TEC,1740 Technology Dr,"1740 2ND FL 1; 2nd floor
2ND FLOOR 2; Garage, 2nd floor",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.367487,-121.917833,6/14/2020,160008,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh, maximum payment of $25",,,,,,,,,
ELEC,AAA NCNU,900 Herndon Ave,"CLOVIS 1; AAA Location Handicapped
CLOVIS 2; AAA Non-Handicapped",Clovis,CA,93612,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.837156,-119.697582,6/14/2020,160009,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
